Order_ID,Date,Customer_Name,City,Product,Category,Quantity,Sales,Cost,Profit
1635,2025-03-29,Rahul Das,Kolkata,T-shirt,Clothing,1,29436,25772,3664
1636,2025-05-06,Amit Roy,Kolkata,T-shirt,Clothing,2,28810,21364,7446
1637,2025-06-29,Neha Verma,Bangalore,Chair,Furniture,1,39996,36837,3159
1638,2025-04-15,Amit Roy,Kolkata,Laptop,Electronics,1,27455,25185,2270
1639,2025-01-07,Priya Sen,Mumbai,Jeans,Clothing,1,21520,17442,4078
1640,2025-05-05,Rahul Das,Kolkata,Table,Furniture,1,7411,1721,5690
1641,2025-03-08,Neha Verma,Delhi,Table,Furniture,5,40291,33183,7108
1642,2025-04-07,Amit Roy,Delhi,Chair,Furniture,1,38375,29204,9171
1643,2025-02-09,Priya Sen,Kolkata,Jacket,Clothing,2,44829,35091,9738
1644,2025-03-14,Rahul Das,Kolkata,T-shirt,Clothing,1,28690,24962,3728
1645,2025-03-26,Ankit Sharma,Mumbai,Laptop,Electronics,1,8095,930,7165
1646,2025-02-02,Amit Roy,Bangalore,Tablet,Electronics,4,33776,26369,7407
1647,2025-06-12,Amit Roy,Delhi,Sofa,Furniture,3,26364,20245,6119
1648,2025-01-18,Rahul Das,Kolkata,Headphones,Electronics,3,4632,3109,1523
1649,2025-03-20,Amit Roy,Delhi,Sofa,Furniture,5,16823,9628,7195
1650,2025-01-23,Amit Roy,Chennai,Jeans,Clothing,2,38823,29999,8824
1651,2025-02-10,Priya Sen,Kolkata,Laptop,Electronics,3,24329,17969,6360
1652,2025-04-12,Neha Verma,Siliguri,Laptop,Electronics,4,38481,35308,3173
1653,2025-03-22,Rahul Das,Bangalore,Laptop,Electronics,5,44978,38474,6504
1654,2025-04-17,Suman Ghosh,Bangalore,Laptop,Electronics,4,23184,13355,9829
1655,2025-06-30,Amit Roy,Bangalore,T-shirt,Clothing,1,34800,28415,6385
1656,2025-02-19,Neha Verma,Kolkata,Sofa,Furniture,3,22346,19214,3132
1657,2025-04-19,Suman Ghosh,Siliguri,T-shirt,Clothing,3,4452,4231,221
1658,2025-03-17,Ankit Sharma,Delhi,Jeans,Clothing,3,20486,11528,8958
1659,2025-05-25,Rahul Das,Delhi,Headphones,Electronics,5,11800,10183,1617
1660,2025-02-28,Neha Verma,Delhi,Tablet,Electronics,2,26397,21503,4894
1661,2025-04-23,Neha Verma,Chennai,Mobile,Electronics,3,31977,26980,4997
1662,2025-06-27,Ankit Sharma,Mumbai,Mobile,Electronics,3,20443,19788,655
1663,2025-02-24,Amit Roy,Siliguri,Mobile,Electronics,1,16918,12838,4080
1664,2025-03-10,Suman Ghosh,Chennai,Sofa,Furniture,5,18992,13219,5773
1665,2025-02-20,Ankit Sharma,Mumbai,T-shirt,Clothing,2,29240,24035,5205
1666,2025-03-11,Amit Roy,Kolkata,Table,Furniture,5,23122,21223,1899
1667,2025-01-09,Suman Ghosh,Kolkata,Sofa,Furniture,1,16479,7064,9415
1668,2025-02-03,Ankit Sharma,Siliguri,Table,Furniture,2,36189,33882,2307
1669,2025-01-29,Ankit Sharma,Chennai,Tablet,Electronics,2,30361,28698,1663
1670,2025-01-17,Amit Roy,Kolkata,Headphones,Electronics,3,27780,18006,9774
1671,2025-03-05,Rahul Das,Bangalore,Bed,Furniture,1,20004,16396,3608
1672,2025-03-21,Suman Ghosh,Bangalore,Jeans,Clothing,5,12032,5916,6116
1673,2025-06-21,Neha Verma,Siliguri,Table,Furniture,1,17772,14417,3355
1674,2025-04-05,Ankit Sharma,Bangalore,Jacket,Clothing,3,26420,24781,1639
1675,2025-03-29,Priya Sen,Mumbai,Jeans,Clothing,3,20820,18500,2320
1676,2025-03-24,Rahul Das,Siliguri,T-shirt,Clothing,3,35224,30651,4573
1677,2025-05-12,Suman Ghosh,Siliguri,Sofa,Furniture,2,38157,32813,5344
1678,2025-03-24,Suman Ghosh,Siliguri,Mobile,Electronics,5,38366,31400,6966
1679,2025-04-28,Rahul Das,Bangalore,T-shirt,Clothing,5,39571,32210,7361
1680,2025-01-19,Suman Ghosh,Mumbai,Bed,Furniture,3,28541,25290,3251
1681,2025-04-18,Neha Verma,Siliguri,Sofa,Furniture,5,16130,11330,4800
1682,2025-04-03,Neha Verma,Kolkata,T-shirt,Clothing,3,18897,10517,8380
1683,2025-02-05,Priya Sen,Kolkata,Table,Furniture,4,25404,22485,2919
1684,2025-06-20,Priya Sen,Siliguri,Tablet,Electronics,2,35020,30325,4695
1685,2025-01-31,Suman Ghosh,Delhi,Headphones,Electronics,3,13519,10569,2950
1686,2025-04-15,Ankit Sharma,Delhi,Jacket,Clothing,3,31883,30133,1750
1687,2025-01-22,Suman Ghosh,Bangalore,Mobile,Electronics,5,8279,4658,3621
1688,2025-05-11,Ankit Sharma,Kolkata,Headphones,Electronics,1,39645,33758,5887
1689,2025-01-28,Rahul Das,Kolkata,Table,Furniture,2,20801,15882,4919
1690,2025-04-30,Priya Sen,Siliguri,T-shirt,Clothing,5,1633,724,909
1691,2025-01-26,Ankit Sharma,Delhi,Bed,Furniture,4,37980,29578,8402
1692,2025-02-02,Ankit Sharma,Kolkata,Sofa,Furniture,4,35765,30261,5504
1693,2025-06-28,Rahul Das,Chennai,T-shirt,Clothing,2,41469,35210,6259
1694,2025-03-16,Neha Verma,Bangalore,Table,Furniture,1,7350,3175,4175
1695,2025-01-19,Priya Sen,Mumbai,Shirt,Clothing,3,31761,30946,815
1696,2025-01-02,Priya Sen,Chennai,Chair,Furniture,4,15984,6743,9241
1697,2025-03-05,Rahul Das,Delhi,Jacket,Clothing,4,35718,32816,2902
1698,2025-06-25,Rahul Das,Bangalore,Table,Furniture,5,11228,3164,8064
1699,2025-01-25,Priya Sen,Delhi,Mobile,Electronics,2,21665,18355,3310
1700,2025-05-07,Ankit Sharma,Kolkata,Headphones,Electronics,5,5658,4589,1069
1701,2025-01-23,Ankit Sharma,Kolkata,Bed,Furniture,1,24202,23209,993
1702,2025-02-08,Ankit Sharma,Siliguri,Bed,Furniture,2,18853,14418,4435
1703,2025-01-20,Neha Verma,Chennai,Tablet,Electronics,5,22634,15804,6830
1704,2025-01-13,Amit Roy,Siliguri,T-shirt,Clothing,3,34164,31186,2978
1705,2025-06-05,Suman Ghosh,Chennai,Bed,Furniture,2,23332,20579,2753
1706,2025-06-28,Rahul Das,Kolkata,Tablet,Electronics,3,12526,8077,4449
1707,2025-02-03,Neha Verma,Siliguri,Mobile,Electronics,4,19172,10984,8188
1708,2025-05-22,Rahul Das,Kolkata,Jeans,Clothing,2,30039,25578,4461
1709,2025-02-07,Rahul Das,Delhi,Mobile,Electronics,4,43814,39841,3973
1710,2025-01-24,Rahul Das,Chennai,Laptop,Electronics,3,15146,9495,5651
1711,2025-06-20,Rahul Das,Chennai,Table,Furniture,5,38080,36194,1886
1712,2025-04-02,Ankit Sharma,Chennai,Mobile,Electronics,5,30819,30542,277
1713,2025-04-30,Ankit Sharma,Bangalore,Headphones,Electronics,3,15624,9036,6588
1714,2025-06-17,Neha Verma,Delhi,Jeans,Clothing,4,41540,32437,9103
1715,2025-04-26,Ankit Sharma,Siliguri,Shirt,Clothing,5,35318,29935,5383
1716,2025-04-13,Neha Verma,Kolkata,Table,Furniture,5,40552,33884,6668
1717,2025-02-05,Ankit Sharma,Kolkata,Chair,Furniture,2,33777,32906,871
1718,2025-04-13,Amit Roy,Chennai,Tablet,Electronics,3,38830,31233,7597
1719,2025-06-08,Priya Sen,Bangalore,Table,Furniture,2,7307,2287,5020
1720,2025-02-09,Suman Ghosh,Chennai,Mobile,Electronics,4,36138,29581,6557
1721,2025-02-08,Suman Ghosh,Mumbai,Bed,Furniture,2,31923,30790,1133
1722,2025-06-17,Neha Verma,Chennai,Mobile,Electronics,3,31327,24097,7230
1723,2025-01-27,Amit Roy,Siliguri,Sofa,Furniture,5,14268,6503,7765
1724,2025-04-22,Amit Roy,Chennai,T-shirt,Clothing,3,10038,3392,6646
1725,2025-06-07,Ankit Sharma,Siliguri,T-shirt,Clothing,2,46808,38132,8676
1726,2025-05-28,Amit Roy,Delhi,Table,Furniture,1,33117,28720,4397
1727,2025-02-03,Rahul Das,Siliguri,Sofa,Furniture,5,9209,4850,4359
1728,2025-06-26,Amit Roy,Siliguri,Chair,Furniture,3,30175,28411,1764
1729,2025-04-03,Ankit Sharma,Mumbai,Laptop,Electronics,2,44933,37638,7295
1730,2025-06-16,Suman Ghosh,Chennai,Jeans,Clothing,4,13469,11051,2418
1731,2025-04-01,Priya Sen,Siliguri,Bed,Furniture,1,27948,26263,1685
1732,2025-03-23,Amit Roy,Chennai,Sofa,Furniture,2,27969,26676,1293
1733,2025-05-31,Neha Verma,Delhi,Jacket,Clothing,3,32153,28285,3868
1734,2025-04-17,Suman Ghosh,Chennai,Bed,Furniture,3,23747,17301,6446
1735,2025-01-26,Neha Verma,Chennai,T-shirt,Clothing,1,32172,26591,5581
1736,2025-03-18,Suman Ghosh,Kolkata,T-shirt,Clothing,1,11535,7993,3542
1737,2025-01-06,Suman Ghosh,Mumbai,Bed,Furniture,2,18699,17012,1687
1738,2025-03-07,Amit Roy,Delhi,T-shirt,Clothing,2,36835,27749,9086
1739,2025-02-09,Suman Ghosh,Siliguri,Tablet,Electronics,1,13087,12755,332
1740,2025-06-03,Rahul Das,Chennai,T-shirt,Clothing,4,6747,3027,3720
1741,2025-02-19,Amit Roy,Delhi,T-shirt,Clothing,4,7515,4474,3041
1742,2025-06-11,Amit Roy,Kolkata,Bed,Furniture,1,14906,8206,6700
1743,2025-01-22,Neha Verma,Bangalore,Tablet,Electronics,3,46442,39125,7317
1744,2025-04-10,Amit Roy,Bangalore,Headphones,Electronics,1,6424,2239,4185
1745,2025-01-07,Suman Ghosh,Mumbai,Laptop,Electronics,3,24390,15877,8513
1746,2025-04-21,Rahul Das,Siliguri,Mobile,Electronics,2,39949,33249,6700
1747,2025-06-03,Priya Sen,Kolkata,Laptop,Electronics,4,38143,37050,1093
1748,2025-05-03,Rahul Das,Delhi,Table,Furniture,4,36868,31980,4888
1749,2025-06-11,Neha Verma,Bangalore,Jeans,Clothing,4,29648,21840,7808
1750,2025-05-28,Priya Sen,Chennai,Mobile,Electronics,3,28277,21332,6945
1751,2025-02-03,Ankit Sharma,Siliguri,Shirt,Clothing,1,25001,15032,9969
1752,2025-06-05,Rahul Das,Mumbai,Shirt,Clothing,3,28455,24384,4071
1753,2025-05-03,Neha Verma,Kolkata,Headphones,Electronics,5,30571,20781,9790
1754,2025-03-06,Suman Ghosh,Delhi,Headphones,Electronics,2,32107,24547,7560
1755,2025-06-28,Suman Ghosh,Siliguri,Tablet,Electronics,1,14884,11131,3753
1756,2025-03-21,Rahul Das,Siliguri,Jeans,Clothing,2,24305,22970,1335
1757,2025-02-23,Priya Sen,Kolkata,Headphones,Electronics,4,19304,12279,7025
1758,2025-04-13,Rahul Das,Chennai,Tablet,Electronics,3,8732,8430,302
1759,2025-04-24,Amit Roy,Chennai,T-shirt,Clothing,4,30274,21259,9015
1760,2025-03-08,Rahul Das,Kolkata,Laptop,Electronics,3,11171,10620,551
1761,2025-05-28,Suman Ghosh,Siliguri,Sofa,Furniture,1,33772,28761,5011
1762,2025-01-29,Suman Ghosh,Kolkata,Bed,Furniture,2,31402,30117,1285
1763,2025-01-13,Priya Sen,Mumbai,Table,Furniture,1,34829,31672,3157
1764,2025-05-19,Suman Ghosh,Kolkata,Table,Furniture,1,37810,32368,5442
1765,2025-05-21,Rahul Das,Delhi,Sofa,Furniture,2,36182,28623,7559
1766,2025-06-24,Rahul Das,Mumbai,Shirt,Clothing,5,37358,28201,9157
1767,2025-03-26,Suman Ghosh,Kolkata,T-shirt,Clothing,5,26201,18549,7652
1768,2025-06-14,Suman Ghosh,Siliguri,Jeans,Clothing,1,8347,5673,2674
1769,2025-01-13,Amit Roy,Chennai,Jacket,Clothing,3,20350,13948,6402
1770,2025-06-30,Priya Sen,Mumbai,Jeans,Clothing,3,19151,17160,1991
1771,2025-03-01,Priya Sen,Chennai,Headphones,Electronics,4,14188,13403,785
1772,2025-06-02,Amit Roy,Delhi,T-shirt,Clothing,3,20648,13711,6937
1773,2025-01-07,Amit Roy,Bangalore,Chair,Furniture,2,30944,26901,4043
1774,2025-04-15,Suman Ghosh,Siliguri,Chair,Furniture,4,37131,28890,8241
1775,2025-01-19,Suman Ghosh,Mumbai,Table,Furniture,5,10545,4907,5638
1776,2025-06-05,Amit Roy,Siliguri,Shirt,Clothing,5,28138,27670,468
1777,2025-04-14,Rahul Das,Mumbai,Laptop,Electronics,2,39277,30558,8719
1778,2025-05-04,Ankit Sharma,Mumbai,Mobile,Electronics,3,31948,27696,4252
1779,2025-04-23,Ankit Sharma,Chennai,Laptop,Electronics,3,10646,9447,1199
1780,2025-05-31,Ankit Sharma,Bangalore,Sofa,Furniture,4,33903,30062,3841
1781,2025-05-14,Priya Sen,Chennai,Jeans,Clothing,1,39945,37276,2669
1782,2025-05-14,Priya Sen,Delhi,Mobile,Electronics,2,12439,8400,4039
1783,2025-03-07,Priya Sen,Chennai,Jacket,Clothing,2,12162,3152,9010
1784,2025-05-29,Suman Ghosh,Bangalore,Tablet,Electronics,4,9954,4642,5312
1785,2025-01-20,Amit Roy,Chennai,Shirt,Clothing,2,40895,36651,4244
1786,2025-05-03,Amit Roy,Kolkata,Tablet,Electronics,4,44747,34863,9884
1787,2025-05-23,Rahul Das,Bangalore,Headphones,Electronics,4,40606,36000,4606
1788,2025-05-12,Priya Sen,Bangalore,Laptop,Electronics,5,22112,13342,8770
1789,2025-05-19,Neha Verma,Chennai,Jeans,Clothing,5,10322,1552,8770
1790,2025-05-06,Suman Ghosh,Kolkata,Mobile,Electronics,1,14142,9984,4158
1791,2025-02-02,Priya Sen,Siliguri,Shirt,Clothing,5,11878,2236,9642
1792,2025-01-21,Suman Ghosh,Delhi,Tablet,Electronics,5,24197,16192,8005
1793,2025-06-08,Priya Sen,Mumbai,Shirt,Clothing,4,27423,19077,8346
1794,2025-05-25,Priya Sen,Mumbai,Shirt,Clothing,5,12711,6338,6373
1795,2025-05-11,Amit Roy,Mumbai,T-shirt,Clothing,3,30470,20661,9809
1796,2025-03-08,Rahul Das,Chennai,Tablet,Electronics,5,6767,2357,4410
1797,2025-02-15,Neha Verma,Mumbai,Chair,Furniture,3,40864,32001,8863
1798,2025-06-07,Amit Roy,Bangalore,Mobile,Electronics,2,30846,30533,313
1799,2025-02-19,Ankit Sharma,Delhi,Bed,Furniture,4,34666,27247,7419
1800,2025-06-10,Suman Ghosh,Chennai,Jeans,Clothing,5,31318,29299,2019
1801,2025-05-06,Suman Ghosh,Chennai,Tablet,Electronics,5,37186,28257,8929
1802,2025-06-23,Amit Roy,Bangalore,Jacket,Clothing,1,12323,9005,3318
1803,2025-05-16,Ankit Sharma,Chennai,Bed,Furniture,3,17485,14956,2529
1804,2025-05-11,Suman Ghosh,Mumbai,Table,Furniture,2,10775,5475,5300
1805,2025-02-03,Ankit Sharma,Siliguri,Jacket,Clothing,4,37760,33751,4009
1806,2025-06-17,Rahul Das,Mumbai,Bed,Furniture,1,18054,16729,1325
1807,2025-03-15,Rahul Das,Siliguri,Tablet,Electronics,2,35462,29134,6328
1808,2025-06-08,Ankit Sharma,Delhi,Jacket,Clothing,3,22948,21622,1326
1809,2025-02-15,Ankit Sharma,Kolkata,Laptop,Electronics,4,26094,25798,296
1810,2025-06-13,Ankit Sharma,Delhi,Shirt,Clothing,5,35793,29649,6144
1811,2025-03-08,Ankit Sharma,Kolkata,Headphones,Electronics,4,20180,13139,7041
1812,2025-05-03,Rahul Das,Chennai,Laptop,Electronics,2,35663,31135,4528
1813,2025-05-04,Suman Ghosh,Mumbai,Tablet,Electronics,5,34218,26024,8194
1814,2025-06-20,Priya Sen,Siliguri,Mobile,Electronics,5,25896,19064,6832
1815,2025-03-07,Suman Ghosh,Delhi,Shirt,Clothing,4,31352,29151,2201
1816,2025-05-08,Suman Ghosh,Delhi,Table,Furniture,5,35783,27049,8734
1817,2025-04-13,Priya Sen,Delhi,Table,Furniture,3,29187,27111,2076
1818,2025-06-02,Ankit Sharma,Mumbai,Bed,Furniture,5,33649,24615,9034
1819,2025-02-05,Suman Ghosh,Chennai,Chair,Furniture,3,23205,13598,9607
1820,2025-06-17,Rahul Das,Chennai,Shirt,Clothing,4,28744,23897,4847
1821,2025-06-24,Priya Sen,Kolkata,Laptop,Electronics,4,33305,30592,2713
1822,2025-06-02,Neha Verma,Siliguri,Bed,Furniture,2,17791,9136,8655
1823,2025-05-17,Rahul Das,Mumbai,Laptop,Electronics,5,30085,20653,9432
1824,2025-06-25,Amit Roy,Chennai,T-shirt,Clothing,3,35817,32650,3167
1825,2025-01-22,Amit Roy,Chennai,Jacket,Clothing,4,25852,21635,4217
1826,2025-03-31,Amit Roy,Mumbai,Table,Furniture,2,34045,33310,735
1827,2025-01-21,Amit Roy,Bangalore,Shirt,Clothing,5,29624,26159,3465
1828,2025-01-01,Neha Verma,Delhi,Bed,Furniture,1,28444,19111,9333
1829,2025-06-03,Amit Roy,Delhi,Laptop,Electronics,1,13818,8683,5135
1830,2025-03-19,Priya Sen,Chennai,Shirt,Clothing,2,28635,19020,9615
1831,2025-03-19,Rahul Das,Bangalore,Table,Furniture,4,40811,39827,984
1832,2025-02-27,Neha Verma,Mumbai,Mobile,Electronics,1,36203,35886,317
1833,2025-05-17,Suman Ghosh,Mumbai,Bed,Furniture,5,3158,2834,324
1834,2025-02-07,Neha Verma,Delhi,Jeans,Clothing,5,6007,4461,1546
1835,2025-04-06,Neha Verma,Siliguri,Jeans,Clothing,5,33584,26250,7334
1836,2025-05-11,Ankit Sharma,Chennai,Shirt,Clothing,1,20179,15667,4512
1837,2025-04-17,Ankit Sharma,Bangalore,Mobile,Electronics,5,11705,10564,1141
1838,2025-03-05,Neha Verma,Siliguri,Sofa,Furniture,2,26401,21283,5118
1839,2025-05-17,Rahul Das,Siliguri,Chair,Furniture,3,19845,13819,6026
1840,2025-03-31,Priya Sen,Chennai,Laptop,Electronics,4,30099,20284,9815
1841,2025-03-17,Rahul Das,Delhi,Bed,Furniture,1,23233,18694,4539
1842,2025-06-24,Priya Sen,Siliguri,T-shirt,Clothing,3,34501,29473,5028
1843,2025-04-07,Amit Roy,Chennai,Chair,Furniture,5,13290,5925,7365
1844,2025-03-12,Amit Roy,Delhi,Table,Furniture,5,43276,33563,9713
1845,2025-06-30,Rahul Das,Chennai,Mobile,Electronics,2,9489,6509,2980
1846,2025-04-14,Priya Sen,Bangalore,Mobile,Electronics,4,33507,25007,8500
1847,2025-01-13,Amit Roy,Mumbai,Sofa,Furniture,3,40105,35631,4474
1848,2025-06-29,Amit Roy,Chennai,Table,Furniture,5,36651,30106,6545
1849,2025-01-09,Ankit Sharma,Mumbai,Table,Furniture,2,27466,22870,4596
1850,2025-01-06,Priya Sen,Delhi,Tablet,Electronics,3,29051,27365,1686
1851,2025-02-26,Neha Verma,Bangalore,Sofa,Furniture,5,10168,853,9315
1852,2025-03-06,Amit Roy,Delhi,Shirt,Clothing,4,34624,25687,8937
1853,2025-04-07,Amit Roy,Chennai,Sofa,Furniture,1,6455,1778,4677
1854,2025-05-21,Rahul Das,Siliguri,Bed,Furniture,2,40209,39842,367
1855,2025-02-23,Amit Roy,Delhi,T-shirt,Clothing,5,4049,1588,2461
1856,2025-05-26,Rahul Das,Delhi,Bed,Furniture,1,43161,36431,6730
1857,2025-05-23,Neha Verma,Mumbai,Bed,Furniture,1,22227,15491,6736
1858,2025-05-21,Rahul Das,Siliguri,Jacket,Clothing,4,12644,4045,8599
1859,2025-01-08,Suman Ghosh,Mumbai,Bed,Furniture,5,49524,39594,9930
1860,2025-04-21,Ankit Sharma,Chennai,Chair,Furniture,4,35623,32417,3206
1861,2025-01-23,Priya Sen,Bangalore,Jacket,Clothing,3,12664,4977,7687
1862,2025-03-17,Amit Roy,Mumbai,Shirt,Clothing,4,25794,18658,7136
1863,2025-05-17,Ankit Sharma,Chennai,Headphones,Electronics,2,19239,10140,9099
1864,2025-05-17,Priya Sen,Siliguri,Jeans,Clothing,2,11925,2179,9746
1865,2025-03-04,Ankit Sharma,Bangalore,Shirt,Clothing,2,27895,18956,8939
1866,2025-03-10,Priya Sen,Delhi,T-shirt,Clothing,5,27920,27633,287
1867,2025-01-26,Amit Roy,Siliguri,Mobile,Electronics,5,38069,34181,3888
1868,2025-02-05,Suman Ghosh,Bangalore,Table,Furniture,5,19616,12913,6703
1869,2025-04-25,Suman Ghosh,Delhi,Laptop,Electronics,1,3605,1044,2561
1870,2025-03-05,Priya Sen,Chennai,Jacket,Clothing,3,4772,2205,2567
1871,2025-01-22,Rahul Das,Delhi,Bed,Furniture,2,15379,7519,7860
1872,2025-02-04,Ankit Sharma,Kolkata,Jacket,Clothing,4,33049,28563,4486
1873,2025-06-09,Rahul Das,Chennai,Jeans,Clothing,1,47140,38761,8379
1874,2025-06-22,Priya Sen,Delhi,Jeans,Clothing,5,22099,16008,6091
1875,2025-03-19,Amit Roy,Chennai,Sofa,Furniture,5,17183,16385,798
1876,2025-03-27,Neha Verma,Mumbai,Tablet,Electronics,4,30230,23339,6891
1877,2025-05-17,Suman Ghosh,Delhi,Headphones,Electronics,5,47324,38281,9043
1878,2025-06-12,Ankit Sharma,Mumbai,Jeans,Clothing,4,35558,30944,4614
1879,2025-05-30,Priya Sen,Delhi,Chair,Furniture,3,21593,12768,8825
1880,2025-04-06,Amit Roy,Chennai,Mobile,Electronics,3,26183,19668,6515
1881,2025-02-25,Ankit Sharma,Mumbai,Bed,Furniture,2,15268,8389,6879
1882,2025-01-10,Suman Ghosh,Kolkata,Laptop,Electronics,3,24206,17433,6773
1883,2025-01-22,Rahul Das,Delhi,Laptop,Electronics,3,18449,12845,5604
1884,2025-04-25,Priya Sen,Chennai,Laptop,Electronics,5,25015,20003,5012
1885,2025-04-19,Ankit Sharma,Mumbai,Sofa,Furniture,3,41482,39313,2169
1886,2025-03-02,Ankit Sharma,Siliguri,Jeans,Clothing,3,30059,23452,6607
1887,2025-03-09,Suman Ghosh,Siliguri,Jeans,Clothing,1,9393,2522,6871
1888,2025-06-26,Ankit Sharma,Delhi,Chair,Furniture,1,10001,2562,7439
1889,2025-05-09,Amit Roy,Bangalore,Shirt,Clothing,2,7355,6288,1067
1890,2025-01-28,Priya Sen,Mumbai,Headphones,Electronics,2,13603,3813,9790
1891,2025-02-27,Ankit Sharma,Kolkata,Tablet,Electronics,2,36956,29846,7110
1892,2025-04-13,Suman Ghosh,Mumbai,Headphones,Electronics,2,30154,27789,2365
1893,2025-01-24,Priya Sen,Delhi,Jeans,Clothing,1,40234,39614,620
1894,2025-06-21,Suman Ghosh,Kolkata,Jeans,Clothing,1,22111,20739,1372
1895,2025-05-02,Neha Verma,Chennai,T-shirt,Clothing,1,36315,29401,6914
1896,2025-06-25,Amit Roy,Kolkata,Sofa,Furniture,2,8482,3428,5054
1897,2025-04-15,Ankit Sharma,Bangalore,Chair,Furniture,4,13619,9974,3645
1898,2025-06-26,Ankit Sharma,Chennai,Sofa,Furniture,2,44018,37264,6754
1899,2025-02-26,Neha Verma,Delhi,Chair,Furniture,1,40209,36948,3261
1900,2025-03-29,Suman Ghosh,Chennai,Headphones,Electronics,5,43811,35251,8560
1901,2025-05-21,Priya Sen,Siliguri,Laptop,Electronics,3,14316,4333,9983
1902,2025-03-08,Amit Roy,Siliguri,Tablet,Electronics,1,40352,32039,8313
1903,2025-02-05,Suman Ghosh,Siliguri,Tablet,Electronics,3,40633,31284,9349
1904,2025-02-25,Priya Sen,Siliguri,Table,Furniture,3,15787,8185,7602
1905,2025-04-17,Rahul Das,Siliguri,Bed,Furniture,4,23969,23458,511
1906,2025-05-21,Priya Sen,Mumbai,Laptop,Electronics,3,29457,21829,7628
1907,2025-02-26,Ankit Sharma,Bangalore,Bed,Furniture,1,24713,22578,2135
1908,2025-06-09,Suman Ghosh,Bangalore,Table,Furniture,5,28036,25416,2620
1909,2025-06-27,Priya Sen,Siliguri,Headphones,Electronics,3,16609,7833,8776
1910,2025-02-25,Priya Sen,Delhi,Chair,Furniture,5,24839,18371,6468
1911,2025-03-27,Suman Ghosh,Mumbai,Shirt,Clothing,5,40547,37406,3141
1912,2025-03-19,Rahul Das,Chennai,Chair,Furniture,5,3980,3492,488
1913,2025-03-05,Rahul Das,Bangalore,T-shirt,Clothing,5,39508,30336,9172
1914,2025-04-14,Neha Verma,Kolkata,Headphones,Electronics,2,31393,22980,8413
1915,2025-02-21,Ankit Sharma,Chennai,Table,Furniture,1,22653,21945,708
1916,2025-04-14,Suman Ghosh,Mumbai,Laptop,Electronics,4,42397,32711,9686
1917,2025-01-14,Suman Ghosh,Mumbai,Bed,Furniture,1,13136,9707,3429
1918,2025-02-17,Amit Roy,Kolkata,Table,Furniture,3,28400,24742,3658
1919,2025-04-25,Neha Verma,Bangalore,Bed,Furniture,4,29215,22276,6939
1920,2025-03-23,Priya Sen,Kolkata,Shirt,Clothing,2,42682,37981,4701
1921,2025-05-02,Priya Sen,Bangalore,Jeans,Clothing,5,38053,31134,6919
1922,2025-02-12,Suman Ghosh,Bangalore,Jacket,Clothing,5,8908,1310,7598
1923,2025-03-07,Suman Ghosh,Bangalore,Chair,Furniture,2,43699,39790,3909
1924,2025-04-28,Priya Sen,Bangalore,Table,Furniture,2,23002,21244,1758
1925,2025-05-26,Priya Sen,Kolkata,Shirt,Clothing,1,20566,14712,5854
1926,2025-06-06,Suman Ghosh,Kolkata,Mobile,Electronics,1,34017,28328,5689
1927,2025-06-08,Ankit Sharma,Mumbai,Mobile,Electronics,4,20698,17164,3534
1928,2025-02-16,Amit Roy,Kolkata,Tablet,Electronics,2,38400,28848,9552
1929,2025-03-06,Rahul Das,Kolkata,Headphones,Electronics,2,7624,3717,3907
1930,2025-01-02,Priya Sen,Delhi,Headphones,Electronics,3,23749,21227,2522
1931,2025-06-02,Priya Sen,Mumbai,Sofa,Furniture,2,38142,36303,1839
1932,2025-04-23,Ankit Sharma,Chennai,T-shirt,Clothing,3,22956,17530,5426
1933,2025-04-15,Amit Roy,Mumbai,Laptop,Electronics,5,43490,34507,8983
1934,2025-01-03,Priya Sen,Siliguri,Tablet,Electronics,3,40385,34186,6199
1935,2025-06-28,Amit Roy,Bangalore,Headphones,Electronics,2,13101,10950,2151
1936,2025-03-20,Rahul Das,Siliguri,Chair,Furniture,1,42589,37115,5474
1937,2025-02-07,Ankit Sharma,Kolkata,Headphones,Electronics,4,38346,35857,2489
1938,2025-05-22,Suman Ghosh,Delhi,Jeans,Clothing,3,37722,33307,4415
1939,2025-03-08,Ankit Sharma,Chennai,Bed,Furniture,2,9586,6488,3098
1940,2025-05-23,Rahul Das,Siliguri,Shirt,Clothing,3,23726,14502,9224
1941,2025-02-28,Priya Sen,Bangalore,Laptop,Electronics,3,36021,32974,3047
1942,2025-02-18,Neha Verma,Chennai,Chair,Furniture,1,39798,32643,7155
1943,2025-06-19,Neha Verma,Chennai,Jacket,Clothing,2,28097,21424,6673
1944,2025-03-07,Neha Verma,Kolkata,Mobile,Electronics,1,34257,26086,8171
1945,2025-06-14,Priya Sen,Delhi,T-shirt,Clothing,5,35283,34463,820
1946,2025-03-01,Suman Ghosh,Chennai,Shirt,Clothing,2,35827,30973,4854
1947,2025-02-25,Neha Verma,Mumbai,Table,Furniture,1,10883,7040,3843
1948,2025-06-10,Ankit Sharma,Bangalore,Jacket,Clothing,5,37532,36938,594
1949,2025-05-08,Ankit Sharma,Mumbai,Table,Furniture,2,11940,3680,8260
1950,2025-03-26,Suman Ghosh,Siliguri,Chair,Furniture,5,40485,34427,6058
1951,2025-04-30,Suman Ghosh,Bangalore,T-shirt,Clothing,1,13866,11096,2770
